校正代码,整体序号,操作内容,操作子内容
40014202,4,执行逆变器冷却液泄漏测试。请参阅逆变器冷却液泄漏测试。,执行逆变器冷却液泄漏测试。请参阅逆变器冷却液泄漏测试。
40014202,5,再充注冷却液。请参阅动力总成冷却液（排空和再充注）。,再充注冷却液。请参阅动力总成冷却液（排空和再充注）。
40014202,6,检查车轮定位，并根据需要进行调节。请参阅四轮定位检查。,检查车轮定位，并根据需要进行调节。请参阅四轮定位检查。
40206302,1,执行车辆电气绝缘程序。请参阅车辆电气隔离程序。,执行车辆电气绝缘程序。请参阅车辆电气隔离程序。
40206302,2,拆下中间流线型护板。请参阅面板 - 流线型护板 - 中间（拆卸和更换）。,拆下中间流线型护板。请参阅面板 - 流线型护板 - 中间（拆卸和更换）。
40206302,3,松开将后驱动单元入口软管固定到后驱动单元逆变器的夹子。,松开将后驱动单元入口软管固定到后驱动单元逆变器的夹子。
40206302,4,从逆变器连接器上断开低压电气线束。,从逆变器连接器上断开低压电气线束。
40206302,5,松开将低压电气线束固定到逆变器的夹子。,松开将低压电气线束固定到逆变器的夹子。
40206302,6,拆下将高压电气线束固定到逆变器的螺栓。,拆下将高压电气线束固定到逆变器的螺栓。
40206302,7,滑动释放装置，将后驱动单元至高压电池线束的后驱动单元高压连接器把手从固定位置解锁。,滑动释放装置
40206302,7,滑动释放装置，将后驱动单元至高压电池线束的后驱动单元高压连接器把手从固定位置解锁。,将后驱动单元至高压电池线束的后驱动单元高压连接器把手从固定位置解锁
40206302,8,将后驱动单元高压连接器上的把手抬至最高处。,将后驱动单元高压连接器上的把手抬至最高处。
40206302,9,从后驱动单元高压接头上拆下后驱动单元高压连接器。,从后驱动单元高压接头上拆下后驱动单元高压连接器。
40206302,10,拆下并弃用将高压标固定到逆变器的螺栓。,拆下并弃用将高压标固定到逆变器的螺栓。
40206302,11,将提取器工具插入高压接头，将工具把手向内推，然后拉动高压接头以将其从逆变器上拆下。,将提取器工具插入高压接头
40206302,11,将提取器工具插入高压接头，将工具把手向内推，然后拉动高压接头以将其从逆变器上拆下。,将工具把手向内推
40206302,11,将提取器工具插入高压接头，将工具把手向内推，然后拉动高压接头以将其从逆变器上拆下。,然后拉动高压接头以将其从逆变器上拆下
40206302,12,松开将固定件固定到逆变器的夹子，然后将固定件从逆变器上拆下并弃用。,松开将固定件固定到逆变器的夹子
40206302,12,松开将固定件固定到逆变器的夹子，然后将固定件从逆变器上拆下并弃用。,然后将固定件从逆变器上拆下并弃用
40206302,1,向高压接头中安装一个新固定件，然后紧固将固定件固定到高压接头的夹子。,向高压接头中安装一个新固定件
40206302,1,向高压接头中安装一个新固定件，然后紧固将固定件固定到高压接头的夹子。,然后紧固将固定件固定到高压接头的夹子
40206302,2,将高压接头安装到逆变器上。,将高压接头安装到逆变器上。
40206302,3,安装将高压接头固定到逆变器的新螺栓。,安装将高压接头固定到逆变器的新螺栓。
40206302,4,执行逆变器漏气测试。请参阅逆变器漏气测试。,执行逆变器漏气测试。请参阅逆变器漏气测试。
40206302,5,将后驱动单元至高压电池线束的后驱动单元高压连接器上的把手抬至最高处。,将后驱动单元至高压电池线束的后驱动单元高压连接器上的把手抬至最高处。
40206302,6,将高压连接器专用工具安装到后驱动单元高压连接器上。,将高压连接器专用工具安装到后驱动单元高压连接器上。
40206302,7,用双手将后驱动单元至高压电池线束的后驱动单元高压连接器牢固连接到后驱动单元高压接头上。,用双手将后驱动单元至高压电池线束的后驱动单元高压连接器牢固连接到后驱动单元高压接头上。
40206302,8,从后驱动单元高压连接器上拆下高压连接器专用工具。,从后驱动单元高压连接器上拆下高压连接器专用工具。
40206302,9,将后驱动单元高压连接器按压到后驱动单元高压接头上，同时将把手降至最低处。,将后驱动单元高压连接器按压到后驱动单元高压接头上
40206302,9,将后驱动单元高压连接器按压到后驱动单元高压接头上，同时将把手降至最低处。,同时将把手降至最低处
40206302,10,滑动释放装置，将后驱动单元高压连接器把手锁定在固定位置。,滑动释放装置
40206302,10,滑动释放装置，将后驱动单元高压连接器把手锁定在固定位置。,将后驱动单元高压连接器把手锁定在固定位置
40206302,11,确认后驱动单元高压连接器完全就位，然后比对连接器两侧，确保正确固定到位。,确认后驱动单元高压连接器完全就位，然后比对连接器两侧，确保正确固定到位。
40206302,12,安装将高压电气线束固定到逆变器的螺栓。,安装将高压电气线束固定到逆变器的螺栓。
40206302,13,紧固将低压电气线束固定到逆变器的夹子。,紧固将低压电气线束固定到逆变器的夹子。
40206302,14,将低压电气线束与逆变器连接器相连。,将低压电气线束与逆变器连接器相连。
40206302,15,紧固将后驱动单元入口软管固定到后驱动单元逆变器的夹子。,紧固将后驱动单元入口软管固定到后驱动单元逆变器的夹子。
40206302,16,拆下中间流线型护板。请参阅面板 - 流线型护板 - 中间（拆卸和更换）。,拆下中间流线型护板。请参阅面板 - 流线型护板 - 中间（拆卸和更换）。
40206302,17,执行逆变器漏气测试。请参阅逆变器漏气测试。,执行逆变器漏气测试。请参阅逆变器漏气测试。
40206302,18,连接 12V 电源。请参阅12V/低压电源（断开和连接）。,连接 12V 电源。请参阅12V/低压电源（断开和连接）。
40200602,1,进行免费检查时，注意任何可能表明需要进行定位的异常轮胎磨损。,进行免费检查时，注意任何可能表明需要进行定位的异常轮胎磨损。
40200602,2,将车辆移到双柱举升机上。请参阅升起车辆 - 双柱举升机。,将车辆移到双柱举升机上。请参阅升起车辆 - 双柱举升机。
40200602,3,围绕车辆后部放置支柱，设定安全边界。,围绕车辆后部放置支柱，设定安全边界。
40200602,4,确认车辆固件版本是否为 2022.20.6 或以上。如果不是，请更新车辆固件。请参阅固件更新。,确认车辆固件版本是否为 2022.20.6 或以上。如果不是，请更新车辆固件。请参阅固件更新。
40200602,5,将装有 Toolbox 3 的笔记本电脑与车辆相连。,将装有 Toolbox 3 的笔记本电脑与车辆相连。
40200602,6,在 Toolbox 3 中，点击Dashboards选项卡，在搜索字段中输入“Rear Drive Inverter Replacement”，然后点击[Model 3/Y] REAR Drive INVERTER - Replacement。,点击Dashboards选项卡
40200602,6,在 Toolbox 3 中，点击Dashboards选项卡，在搜索字段中输入“Rear Drive Inverter Replacement”，然后点击[Model 3/Y] REAR Drive INVERTER - Replacement。,在搜索字段中输入“Rear Drive Inverter Replacement”
40200602,6,在 Toolbox 3 中，点击Dashboards选项卡，在搜索字段中输入“Rear Drive Inverter Replacement”，然后点击[Model 3/Y] REAR Drive INVERTER - Replacement。,然后点击[Model 3/Y] REAR Drive INVERTER - Replacement
40200602,7,在“BEFORE INVERTER SWAP”操作列表中，点击Store Drive Inverter Bootloader Data before Replacement，点击Run，然后等待例程完成。,点击Store Drive Inverter Bootloader Data before Replacement
40200602,7,在“BEFORE INVERTER SWAP”操作列表中，点击Store Drive Inverter Bootloader Data before Replacement，点击Run，然后等待例程完成。,点击Run
40200602,8,在“BEFORE INVERTER SWAP”操作列表中，点击Store Drive Inverter Application Data before Replacement，点击Run，然后等待例程完成。,点击Store Drive Inverter Application Data before Replacement
40200602,8,在“BEFORE INVERTER SWAP”操作列表中，点击Store Drive Inverter Application Data before Replacement，点击Run，然后等待例程完成。,点击Run
40200602,9,在“BEFORE INVERTER SWAP”操作列表中，点击Start Thermal Fluid Fill/Drain (Coolant only)，点击Run，然后等待例程完成。,点击Start Thermal Fluid Fill/Drain (Coolant only)
40200602,9,在“BEFORE INVERTER SWAP”操作列表中，点击Start Thermal Fluid Fill/Drain (Coolant only)，点击Run，然后等待例程完成。,点击Run
40200602,10,断开装有 Toolbox 3 的笔记本电脑与车辆的连接。,断开装有 Toolbox 3 的笔记本电脑与车辆的连接。
40200602,11,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。
40200602,12,拆下驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。,拆下驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）。
40200602,13,拆下外侧暖通空调送气管槽。请参阅风管 - 暖通空调集气室 - 外（拆卸和更换）。,拆下外侧暖通空调送气管槽。请参阅风管 - 暖通空调集气室 - 外（拆卸和更换）。
40200602,14,断开低压电源。请参阅12V/低压电源（断开和连接）。,断开低压电源。请参阅12V/低压电源（断开和连接）。
40200602,15,执行车辆电气绝缘程序。请参阅车辆电气隔离程序。,执行车辆电气绝缘程序。请参阅车辆电气隔离程序。
40200602,16,拆下 LH 和 RH 后车轮。请参阅轮毂（拆卸和更换）。,拆下 LH 和 RH 后车轮。请参阅轮毂（拆卸和更换）。
40200602,17,拆卸 LH 和 RH 后悬架护板。请参阅盖板 - 后悬架 - LH（拆卸和更换）。,拆卸 LH 和 RH 后悬架护板。请参阅盖板 - 后悬架 - LH（拆卸和更换）。
40200602,18,拆下中间流线型护板。请参阅面板 - 流线型护板 - 中间（拆卸和更换）。,拆下中间流线型护板。请参阅面板 - 流线型护板 - 中间（拆卸和更换）。
40200602,19,拆下后扩散器。请参阅扩散器 - 后饰板（拆卸和更换）。,拆下后扩散器。请参阅扩散器 - 后饰板（拆卸和更换）。
40200602,20,断开电气线束与后副框架线束 RH 连接器的连接。,断开电气线束与后副框架线束 RH 连接器的连接。
40200602,21,松开将后副框架线束固定到 RH 侧车身的夹子。,松开将后副框架线束固定到 RH 侧车身的夹子。
40200602,22,断开电气线束与后副框架线束 LH 连接器的连接。,断开电气线束与后副框架线束 LH 连接器的连接。
40200602,23,松开将后副框架线束固定到 LH 侧车身的夹子。,松开将后副框架线束固定到 LH 侧车身的夹子。
40200602,24,拆下将后驱动单元接地带固定到车身 LH 后轮拱的螺母，然后从车身上拆下接地带。,拆下将后驱动单元接地带固定到车身 LH 后轮拱的螺母
40200602,24,拆下将后驱动单元接地带固定到车身 LH 后轮拱的螺母，然后从车身上拆下接地带。,然后从车身上拆下接地带
