校正代码,整体序号,操作内容,操作子内容
17152202,27,安装 RH 前侧脚垫,安装 RH 前侧脚垫
17152202,28,安装手套箱。请参阅手套箱 - 有膝部气囊（拆卸和更换）。,安装手套箱。请参阅手套箱 - 有膝部气囊（拆卸和更换）。
17152202,29,安装副驾位膝部气囊。请参阅气囊 - 膝部 - 副驾位（拆卸和更换）。,安装副驾位膝部气囊。请参阅气囊 - 膝部 - 副驾位（拆卸和更换）。
17152202,30,安装副驾位脚部空间罩。请参阅罩 - 脚部空间 - 副驾位（左侧驾驶）（拆卸和更换）。,安装副驾位脚部空间罩。请参阅罩 - 脚部空间 - 副驾位（左侧驾驶）（拆卸和更换）。
17152202,31,安装 A 柱 RH 下部饰板。请参阅饰板 - A 柱 - 下部 - LH（拆卸和更换）。,安装 A 柱 RH 下部饰板。请参阅饰板 - A 柱 - 下部 - LH（拆卸和更换）。
17152202,32,安装 RH A 柱中部饰板。请参阅饰板 - A 柱 - 中间 - LH（拆卸和更换）。,安装 RH A 柱中部饰板。请参阅饰板 - A 柱 - 中间 - LH（拆卸和更换）。
17152202,33,安装主仪表板饰板。请参阅装饰饰件 - 仪表板 - 主（拆卸和更换）。,安装主仪表板饰板。请参阅装饰饰件 - 仪表板 - 主（拆卸和更换）。
17152202,34,安装 RH 气流端盖。请参阅端盖 - 气波 - LH（拆卸和更换）。,安装 RH 气流端盖。请参阅端盖 - 气波 - LH（拆卸和更换）。
17152202,35,安装 RH 仪表板端盖。请参阅端盖 - 仪表板 - LH（拆卸和更换）。,安装 RH 仪表板端盖。请参阅端盖 - 仪表板 - LH（拆卸和更换）。
17152202,36,安装 LH 气流端盖。请参阅端盖 - 气波 - LH（拆卸和更换）。,安装 LH 气流端盖。请参阅端盖 - 气波 - LH（拆卸和更换）。
17152202,37,连接 12V 电源。请参阅12V/低压电源（断开和连接）。,连接 12V 电源。请参阅12V/低压电源（断开和连接）。
17152202,38,安装前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。,安装前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）。
17152202,39,安装第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。,安装第二排下部座垫。请参阅座垫 - 下 - 第二排（拆卸和更换）。
17152202,40,重新安装车辆固件。请参阅软件重新安装。,重新安装车辆固件。请参阅软件重新安装。
17152202,41,在 Toolbox 中，点击 Actions，在搜索字段中输入“PROC_VCRIGHT”，点击“PROC_VCRIGHT_X-POST-REPLACEMENT-PROCEDURE”旁边的“Play”按钮，然后选择 Run。,点击 Actions
17152202,41,在 Toolbox 中，点击 Actions，在搜索字段中输入“PROC_VCRIGHT”，点击“PROC_VCRIGHT_X-POST-REPLACEMENT-PROCEDURE”旁边的“Play”按钮，然后选择 Run。,在搜索字段中输入“PROC_VCRIGHT”
17152202,41,在 Toolbox 中，点击 Actions，在搜索字段中输入“PROC_VCRIGHT”，点击“PROC_VCRIGHT_X-POST-REPLACEMENT-PROCEDURE”旁边的“Play”按钮，然后选择 Run。,点击“PROC_VCRIGHT_X-POST-REPLACEMENT-PROCEDURE”旁边的“Play”按钮
17152202,41,在 Toolbox 中，点击 Actions，在搜索字段中输入“PROC_VCRIGHT”，点击“PROC_VCRIGHT_X-POST-REPLACEMENT-PROCEDURE”旁边的“Play”按钮，然后选择 Run。,然后选择 Run
17152202,42,断开笔记本电脑与车辆的连接。,断开笔记本电脑与车辆的连接。
17271112,1,拆下后饰板。请参阅饰板 - 后部（拆卸和安装）,拆下后饰板。请参阅饰板 - 后部（拆卸和安装）
17271112,2,断开电气线束与后侧驻车距离传感器连接器的连接。,断开电气线束与后侧驻车距离传感器连接器的连接。
17271112,3,松开将后侧驻车距离传感器固定到后饰板的夹子，然后从后饰板上拆下传感器。,松开将后侧驻车距离传感器固定到后饰板的夹子
17271112,3,松开将后侧驻车距离传感器固定到后饰板的夹子，然后从后饰板上拆下传感器。,然后从后饰板上拆下传感器
17271112,1,将传感器安装到后饰板，拧紧将后侧驻车距离传感器固定到后饰板的夹子,将传感器安装到后饰板
17271112,1,将传感器安装到后饰板，拧紧将后侧驻车距离传感器固定到后饰板的夹子,拧紧将后侧驻车距离传感器固定到后饰板的夹子
17271112,2,连接电气线束与后侧驻车距离传感器连接器。,连接电气线束与后侧驻车距离传感器连接器。
17271112,3,安装后饰板。请参阅饰板 - 后部（拆卸和安装）,安装后饰板。请参阅饰板 - 后部（拆卸和安装）
17271022,1,拆下与所维修的前部外侧驻车传感器距离最近的前车轮。请参阅轮毂（拆卸和安装）,拆下与所维修的前部外侧驻车传感器距离最近的前车轮。请参阅轮毂（拆卸和安装）
17271022,2,将车辆举升到舒适的作业高度。,将车辆举升到舒适的作业高度。
17271022,3,拆下与所维修的驻车传感器距离最近的前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）,拆下与所维修的驻车传感器距离最近的前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）
17271022,4,将电气线束与驻车传感器断开。,将电气线束与驻车传感器断开。
17271022,5,松开将前侧驻车距离传感器固定到前饰板的夹子 ，然后从饰板上拆下传感器。,松开将前侧驻车距离传感器固定到前饰板的夹子 
17271022,5,松开将前侧驻车距离传感器固定到前饰板的夹子 ，然后从饰板上拆下传感器。,然后从饰板上拆下传感器
17271022,1,将传感器安装到前饰板，拧紧将后侧驻车距离传感器固定到后饰板的夹子,将传感器安装到后饰板
17271022,1,将传感器安装到前饰板，拧紧将后侧驻车距离传感器固定到前饰板的夹子,拧紧将后侧驻车距离传感器固定到前饰板的夹子
17271022,2,连接电气线束与驻车传感器,连接电气线束与驻车传感器
17271022,3,安装与所维修的驻车传感器距离最近的前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）,安装与所维修的驻车传感器距离最近的前轮拱内衬。请参阅轮拱内衬 - 前 - LH（拆卸和更换）
17271022,4,降下车辆,降下车辆
17271022,5,安装与所维修的前部外侧驻车传感器距离最近的前车轮。请参阅轮毂（拆卸和安装）,安装与所维修的前部外侧驻车传感器距离最近的前车轮。请参阅轮毂（拆卸和安装）
17271012,1,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）,拆下前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）
17271012,2,拆下驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）,拆下驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）
17271012,3,拆下前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）,拆下前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）
17271012,4,松开将前侧驻车距离传感器固定到前饰板的夹子 ，然后从饰板上拆下传感器。,松开将前侧驻车距离传感器固定到前饰板的夹子 
17271012,4,松开将前侧驻车距离传感器固定到前饰板的夹子 ，然后从饰板上拆下传感器。,然后从饰板上拆下传感器
17271012,1,紧固将前侧驻车距离传感器固定到前饰板的锁片 ，然后从饰板上拆下传感器。,紧固将前侧驻车距离传感器固定到前饰板的锁片 
17271012,1,紧固将前侧驻车距离传感器固定到前饰板的锁片 ，然后从饰板上拆下传感器。,然后从饰板上拆下传感器
17271012,2,安装前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）,安装前备箱储物单元。请参阅前备箱储物单元（拆卸和更换）
17271012,3,安装驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）,安装驾驶室进气槽。请参阅风管 - 驾驶室进气（拆卸和更换）
17271012,4,安装前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）,安装前备箱后部挡板。请参阅前备箱挡板 - 后（拆卸和更换）
17250102,1,拆下行李箱饰板。请参阅饰板 - 箱盖 - 行李箱（拆卸和更换）,拆下行李箱饰板。请参阅饰板 - 箱盖 - 行李箱（拆卸和更换）
17250102,2,拆下行李箱外部释放开关。请参阅开关 - 外部释放 - 行李箱（拆卸和更换）,拆下行李箱外部释放开关。请参阅开关 - 外部释放 - 行李箱（拆卸和更换）
17250102,1,安装行李箱外部释放开关。请参阅开关 - 外部释放 - 行李箱（拆卸和更换）,安装行李箱外部释放开关。请参阅开关 - 外部释放 - 行李箱（拆卸和更换）
17250102,2,安装行李箱饰板。请参阅饰板 - 箱盖 - 行李箱（拆卸和更换）,安装行李箱饰板。请参阅饰板 - 箱盖 - 行李箱（拆卸和更换）
17250102,3,将装有 Toolbox 3 的笔记本电脑与车辆相连。,将装有 Toolbox 3 的笔记本电脑与车辆相连。
17250102,4,在 Tools 中，搜索“DAS Image Capture”。,在 Tools 中，搜索“DAS Image Capture”。
17250102,5,点击 Clear Calibration Backup 按钮。,点击 Clear Calibration Backup 按钮。
17241602,1,拆下后视镜。请参阅镜 - 后视（拆卸和更换）,拆下后视镜。请参阅镜 - 后视（拆卸和更换）
17241602,2,松开固定摄像头上盖的夹子，断开乘员摄像头连接器，然后从车上拆下摄像头盖。,松开固定摄像头上盖的夹子
17241602,2,松开固定摄像头上盖的夹子，断开乘员摄像头连接器，然后从车上拆下摄像头盖。,断开乘员摄像头连接器
17241602,2,松开固定摄像头上盖的夹子，断开乘员摄像头连接器，然后从车上拆下摄像头盖。,然后从车上拆下摄像头盖。
17241602,3,松开将乘员摄像头固定到摄像头上盖的锁片 ，从摄像头盖上松开电气线束（如果配备），然后从摄像头盖上拆下摄像头。,松开将乘员摄像头固定到摄像头上盖的锁片 
17241602,3,松开将乘员摄像头固定到摄像头上盖的锁片 ，从摄像头盖上松开电气线束（如果配备），然后从摄像头盖上拆下摄像头。,从摄像头盖上松开电气线束
17241602,3,松开将乘员摄像头固定到摄像头上盖的锁片 ，从摄像头盖上松开电气线束（如果配备），然后从摄像头盖上拆下摄像头。,然后从摄像头盖上拆下摄像头。
17241602,1,安装摄像头到摄像头盖，安装电气线束到摄像头盖，紧固将乘员摄像头固定到摄像头上盖的锁片 ,安装摄像头到摄像头盖
17241602,1,安装摄像头到摄像头盖，安装电气线束到摄像头盖，紧固将乘员摄像头固定到摄像头上盖的锁片 ,安装电气线束到摄像头盖
17241602,1,安装摄像头到摄像头盖，安装电气线束到摄像头盖，紧固将乘员摄像头固定到摄像头上盖的锁片 ,紧固将乘员摄像头固定到摄像头上盖的锁片 
17241602,2,将摄像头盖安装到车上，连接乘员摄像头连接器，安装固定摄像头上盖的夹子,将摄像头盖安装到车上
17241602,2,将摄像头盖安装到车上，连接乘员摄像头连接器，安装固定摄像头上盖的夹子,连接乘员摄像头连接器
17241602,2,将摄像头盖安装到车上，连接乘员摄像头连接器，安装固定摄像头上盖的夹子,安装固定摄像头上盖的夹子
17241602,3,安装后视镜。请参阅镜 - 后视（拆卸和更换）,安装后视镜。请参阅镜 - 后视（拆卸和更换）
17231002,1,拆下后视镜。请参阅镜 - 后视（拆卸和更换）,拆下后视镜。请参阅镜 - 后视（拆卸和更换）
17231002,2,松开将摄像头上盖固定到挡风玻璃支架的夹子，然后将上盖与支架分离。,松开将摄像头上盖固定到挡风玻璃支架的夹子
17231002,2,松开将摄像头上盖固定到挡风玻璃支架的夹子，然后将上盖与支架分离。,然后将上盖与支架分离
17231002,3,从摄像头上盖内侧的乘员摄像头上断开电气线束，然后从车上拆下摄像头盖。,从摄像头上盖内侧的乘员摄像头上断开电气线束
17231002,3,从摄像头上盖内侧的乘员摄像头上断开电气线束，然后从车上拆下摄像头盖。,然后从车上拆下摄像头盖
17231002,4,拆下全景摄像头盖。请参阅盖 - 全景摄像头（拆卸和更换）,拆下全景摄像头盖。请参阅盖 - 全景摄像头（拆卸和更换）
17231002,5,拆下将底座板固定到前视摄像头和挡风玻璃支架的螺钉 ，然后从车上拆下底座板。,拆下将底座板固定到前视摄像头和挡风玻璃支架的螺钉 
17231002,5,拆下将底座板固定到前视摄像头和挡风玻璃支架的螺钉 ，然后从车上拆下底座板。,然后从车上拆下底座板
17231002,6,"断开电气线束与前置摄像头连接器的连接。
","断开电气线束与前置摄像头连接器的连接。
"
